module_name	AUC_set_name	overlap	AUC_set_size	universe	module_size	p	p-none	p-Bonn	p-BH	overlap_IDs
module_.931	set_size_25	0	25	34578	137	0.094448197	0.094448197	1	0.132453893	no_overlap
module_.595	set_size_25	0	25	34578	184	0.124830345	0.124830345	1	0.14065391	no_overlap
module_.1003	set_size_25	0	25	34578	146	0.100343355	0.100343355	1	0.132453893	no_overlap
module_.703	set_size_25	0	25	34578	259	0.171295572	0.171295572	1	0.171295572	no_overlap
module_.757	set_size_25	0	25	34578	199	0.134319038	0.134319038	1	0.144034345	no_overlap
module_.829	set_size_25	0	25	34578	46	0.032720482	0.032720482	1	0.12674213	no_overlap
module_.955	set_size_25	0	25	34578	108	0.075199365	0.075199365	1	0.12674213	no_overlap
module_.667	set_size_25	0	25	34578	48	0.034119538	0.034119538	1	0.12674213	no_overlap
module_.859	set_size_25	0	25	34578	108	0.075199365	0.075199365	1	0.12674213	no_overlap
module_.817	set_size_25	0	25	34578	132	0.091157104	0.091157104	1	0.130224434	no_overlap
module_.991	set_size_25	0	25	34578	165	0.112667936	0.112667936	1	0.134822406	no_overlap
module_.943	set_size_25	0	25	34578	192	0.129903337	0.129903337	1	0.142359822	no_overlap
module_.613	set_size_25	0	25	34578	108	0.075199365	0.075199365	1	0.12674213	no_overlap
module_.769	set_size_25	0	25	34578	107	0.074528656	0.074528656	1	0.12674213	no_overlap
module_.715	set_size_25	0	25	34578	128	0.088515965	0.088515965	1	0.128750495	no_overlap
module_.949	set_size_25	0	25	34578	54	0.03830506	0.03830506	1	0.12674213	no_overlap
module_.673	set_size_25	0	25	34578	67	0.047314041	0.047314041	1	0.12674213	no_overlap
module_.913	set_size_25	0	25	34578	113	0.078545918	0.078545918	1	0.12674213	no_overlap
module_.691	set_size_25	0	25	34578	182	0.123557667	0.123557667	1	0.14065391	no_overlap
module_.811	set_size_25	0	25	34578	155	0.106201661	0.106201661	1	0.133103112	no_overlap
module_.841	set_size_25	0	25	34578	114	0.079213832	0.079213832	1	0.12674213	no_overlap
module_.901	set_size_25	0	25	34578	207	0.13933921	0.13933921	1	0.144768011	no_overlap
module_.1021	set_size_25	0	25	34578	210	0.14121456	0.14121456	1	0.144835446	no_overlap
module_.835	set_size_25	0	25	34578	35	0.024990831	0.024990831	1	0.12674213	no_overlap
module_.985	set_size_25	0	25	34578	51	0.03621448	0.03621448	1	0.12674213	no_overlap
module_.607	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.12674213	no_overlap
module_.685	set_size_25	0	25	34578	203	0.136832628	0.136832628	1	0.144034345	no_overlap
module_.979	set_size_400	0	400	34203	84	0.623881151	0.623881151	1	0.879348485	no_overlap
module_.571	set_size_400	0	400	34203	46	0.414443859	0.414443859	1	0.879348485	no_overlap
module_.721	set_size_400	1	400	34203	97	0.309069379	0.309069379	1	0.879348485	CD177
module_.619	set_size_400	0	400	34203	79	0.601312659	0.601312659	1	0.879348485	no_overlap
module_.877	set_size_400	1	400	34203	64	0.169128088	0.169128088	1	0.879348485	KIAA0773
module_.799	set_size_400	2	400	34203	59	0.030957728	0.030957728	1	0.386507285	"ATP2B4, ATXN1"
module_.763	set_size_400	0	400	34203	111	0.7254625	0.7254625	1	0.879348485	no_overlap
module_.559	set_size_400	7	400	34203	35	5.33E-09	5.33E-09	4.26E-07	4.26E-07	"CCL5, NKG7, GZMK, GZMA, CD160, GZMH, PPP2R2B"
module_.997	set_size_400	3	400	34203	55	0.003769891	0.003769891	0.301591283	0.075397821	"KLRC3, TGFBR3, COLQ"
module_.637	set_size_400	1	400	34203	53	0.125231164	0.125231164	1	0.879348485	ACHE
module_.937	set_size_400	2	400	34203	203	0.417075048	0.417075048	1	0.879348485	"VIP, B3GNT3"
module_.781	set_size_400	1	400	34203	127	0.432640613	0.432640613	1	0.879348485	EMCN
module_.1015	set_size_400	1	400	34203	172	0.593039686	0.593039686	1	0.879348485	CDADC1
module_.745	set_size_400	3	400	34203	105	0.033819387	0.033819387	1	0.386507285	"CA6, POU6F1, KIF22"
module_.697	set_size_400	0	400	34203	88	0.641014783	0.641014783	1	0.879348485	no_overlap
module_.709	set_size_400	2	400	34203	45	0.015198561	0.015198561	1	0.243176973	"SYTL2, CC2D1A"
module_.865	set_size_400	0	400	34203	52	0.453954977	0.453954977	1	0.879348485	no_overlap
module_.631	set_size_400	0	400	34203	80	0.605931908	0.605931908	1	0.879348485	no_overlap
module_.805	set_size_400	0	400	34203	79	0.601312659	0.601312659	1	0.879348485	no_overlap
module_.565	set_size_400	0	400	34203	126	0.769538867	0.769538867	1	0.884647387	no_overlap
module_.1009	set_size_400	1	400	34203	66	0.177370468	0.177370468	1	0.879348485	PDGFD
module_.643	set_size_400	0	400	34203	51	0.44755951	0.44755951	1	0.879348485	no_overlap
module_.751	set_size_400	0	400	34203	21	0.21669921	0.21669921	1	0.879348485	no_overlap
module_.871	set_size_400	0	400	34203	156	0.837635942	0.837635942	1	0.892335801	no_overlap
module_.733	set_size_400	0	400	34203	145	0.815380223	0.815380223	1	0.892335801	no_overlap
module_.823	set_size_400	0	400	34203	168	0.858873208	0.858873208	1	0.892335801	no_overlap
module_.925	set_size_400	2	400	34203	188	0.370484759	0.370484759	1	0.879348485	"PIGF, GRHPR"
module_.919	set_size_400	0	400	34203	147	0.819641663	0.819641663	1	0.892335801	no_overlap
module_.973	set_size_400	0	400	34203	119	0.749924955	0.749924955	1	0.884647387	no_overlap
module_.679	set_size_400	2	400	34203	66	0.041105062	0.041105062	1	0.387666425	"TOX, CDC7"
module_.399	set_size_400	0	400	34203	31	0.302738664	0.302738664	1	0.879348485	no_overlap
module_.655	set_size_400	0	400	34203	89	0.645175122	0.645175122	1	0.879348485	no_overlap
module_.787	set_size_400	0	400	34203	49	0.434543554	0.434543554	1	0.879348485	no_overlap
module_.577	set_size_400	0	400	34203	128	0.774855514	0.774855514	1	0.884647387	no_overlap
module_.775	set_size_400	4	400	34203	87	0.003426156	0.003426156	0.274092475	0.075397821	"ECT2, ARHGAP6, PRC1, CDC2"
module_.889	set_size_400	0	400	34203	84	0.623881151	0.623881151	1	0.879348485	no_overlap
module_.727	set_size_400	1	400	34203	89	0.274904986	0.274904986	1	0.879348485	CDC27
module_.895	set_size_400	0	400	34203	90	0.649287364	0.649287364	1	0.879348485	no_overlap
module_.625	set_size_400	1	400	34203	158	0.546945662	0.546945662	1	0.879348485	GPC5
module_.601	set_size_400	1	400	34203	88	0.270623188	0.270623188	1	0.879348485	GTDC1
module_.967	set_size_400	2	400	34203	239	0.523323264	0.523323264	1	0.879348485	"RPL10L, MATK"
module_.883	set_size_400	1	400	34203	100	0.321807268	0.321807268	1	0.879348485	SMAD3
module_.583	set_size_400	0	400	34203	108	0.715685846	0.715685846	1	0.879348485	no_overlap
module_.847	set_size_400	0	400	34203	88	0.641014783	0.641014783	1	0.879348485	no_overlap
module_.793	set_size_400	2	400	34203	156	0.269828064	0.269828064	1	0.879348485	"TMEM9B, SMEK2"
module_.661	set_size_400	3	400	34203	114	0.043612473	0.043612473	1	0.387666425	"ZNF410, STAG2, RB1CC1"
module_.739	set_size_400	1	400	34203	143	0.493653913	0.493653913	1	0.879348485	HBZ
module_.907	set_size_400	1	400	34203	167	0.576988383	0.576988383	1	0.879348485	CPOX
module_.853	set_size_400	2	400	34203	113	0.143122872	0.143122872	1	0.879348485	"PPM2C, RAPGEF1"
module_.961	set_size_400	0	400	34203	66	0.536110758	0.536110758	1	0.879348485	no_overlap
module_.649	set_size_400	0	400	34203	81	0.610497769	0.610497769	1	0.879348485	no_overlap
module_.1027	set_size_400	0	400	34203	59	0.496702254	0.496702254	1	0.879348485	no_overlap
module_.589	set_size_400	0	400	34203	69	0.552043251	0.552043251	1	0.879348485	no_overlap
module_.931	set_size_400	1	400	34203	137	0.471254204	0.471254204	1	0.879348485	SPON1
module_.595	set_size_400	0	400	34203	184	0.882941661	0.882941661	1	0.894118138	no_overlap
module_.1003	set_size_400	1	400	34203	146	0.504626637	0.504626637	1	0.879348485	STRAP
module_.703	set_size_400	2	400	34203	259	0.577586477	0.577586477	1	0.879348485	"FNTB, ZFYVE9"
module_.757	set_size_400	1	400	34203	199	0.671836053	0.671836053	1	0.879348485	ZNF354A
module_.829	set_size_400	3	400	34203	46	0.001956626	0.001956626	0.156530068	0.075397821	"SH2D1A, SYNE2, PYHIN1"
module_.955	set_size_400	1	400	34203	108	0.355456744	0.355456744	1	0.879348485	DUSP2
module_.667	set_size_400	0	400	34203	48	0.427921315	0.427921315	1	0.879348485	no_overlap
module_.859	set_size_400	1	400	34203	108	0.355456744	0.355456744	1	0.879348485	KLRG1
module_.817	set_size_400	0	400	34203	132	0.785124556	0.785124556	1	0.884647387	no_overlap
module_.991	set_size_400	0	400	34203	165	0.853838976	0.853838976	1	0.892335801	no_overlap
module_.943	set_size_400	1	400	34203	192	0.652672488	0.652672488	1	0.879348485	RAB11FIP2
module_.613	set_size_400	0	400	34203	108	0.715685846	0.715685846	1	0.879348485	no_overlap
module_.769	set_size_400	0	400	34203	107	0.712350391	0.712350391	1	0.879348485	no_overlap
module_.715	set_size_400	0	400	34203	128	0.774855514	0.774855514	1	0.884647387	no_overlap
module_.949	set_size_400	0	400	34203	54	0.466525196	0.466525196	1	0.879348485	no_overlap
module_.673	set_size_400	0	400	34203	67	0.541483422	0.541483422	1	0.879348485	no_overlap
module_.913	set_size_400	2	400	34203	113	0.143122872	0.143122872	1	0.879348485	"ENPP4, RPS8"
module_.691	set_size_400	0	400	34203	182	0.880172824	0.880172824	1	0.894118138	no_overlap
module_.811	set_size_400	0	400	34203	155	0.835728469	0.835728469	1	0.892335801	no_overlap
module_.841	set_size_400	2	400	34203	114	0.145812343	0.145812343	1	0.879348485	"TTC19, EXOSC8"
module_.901	set_size_400	1	400	34203	207	0.692679393	0.692679393	1	0.879348485	RASA1
module_.1021	set_size_400	3	400	34203	210	0.225969967	0.225969967	1	0.879348485	"EPS15, GPR107, DHX15"
module_.835	set_size_400	0	400	34203	35	0.334453698	0.334453698	1	0.879348485	no_overlap
module_.985	set_size_400	0	400	34203	51	0.44755951	0.44755951	1	0.879348485	no_overlap
module_.607	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.879348485	no_overlap
module_.685	set_size_400	0	400	34203	203	0.906261158	0.906261158	1	0.906261158	no_overlap
module_.979	set_size_50	0	50	34553	84	0.114506844	0.114506844	1	0.238750621	no_overlap
module_.571	set_size_50	0	50	34553	46	0.064392861	0.064392861	1	0.238750621	no_overlap
module_.721	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.238750621	no_overlap
module_.619	set_size_50	0	50	34553	79	0.108066359	0.108066359	1	0.238750621	no_overlap
module_.877	set_size_50	0	50	34553	64	0.088468219	0.088468219	1	0.238750621	no_overlap
module_.799	set_size_50	2	50	34553	59	8.72E-05	8.72E-05	0.006973297	0.003486649	"ATP2B4, ATXN1"
module_.763	set_size_50	0	50	34553	111	0.148505771	0.148505771	1	0.238750621	no_overlap
module_.559	set_size_50	3	50	34553	35	1.95E-07	1.95E-07	1.56E-05	1.56E-05	"CCL5, NKG7, GZMK"
module_.997	set_size_50	1	50	34553	55	0.002893562	0.002893562	0.23148496	0.05787124	KLRC3
module_.637	set_size_50	0	50	34553	53	0.073828654	0.073828654	1	0.238750621	no_overlap
module_.937	set_size_50	0	50	34553	203	0.255021609	0.255021609	1	0.264957516	no_overlap
module_.781	set_size_50	0	50	34553	127	0.168046077	0.168046077	1	0.241789495	no_overlap
module_.1015	set_size_50	0	50	34553	172	0.220677343	0.220677343	1	0.252202677	no_overlap
module_.745	set_size_50	1	50	34553	105	0.010161452	0.010161452	0.812916192	0.116130885	CA6
module_.697	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.238750621	no_overlap
module_.709	set_size_50	0	50	34553	45	0.063037223	0.063037223	1	0.238750621	no_overlap
module_.865	set_size_50	0	50	34553	52	0.072486416	0.072486416	1	0.238750621	no_overlap
module_.631	set_size_50	0	50	34553	80	0.109358118	0.109358118	1	0.238750621	no_overlap
module_.805	set_size_50	0	50	34553	79	0.108066359	0.108066359	1	0.238750621	no_overlap
module_.565	set_size_50	0	50	34553	126	0.16683779	0.16683779	1	0.241789495	no_overlap
module_.1009	set_size_50	0	50	34553	66	0.091105484	0.091105484	1	0.238750621	no_overlap
module_.643	set_size_50	0	50	34553	51	0.071142271	0.071142271	1	0.238750621	no_overlap
module_.751	set_size_50	0	50	34553	21	0.029918237	0.029918237	1	0.238750621	no_overlap
module_.871	set_size_50	0	50	34553	156	0.202348987	0.202348987	1	0.248076278	no_overlap
module_.733	set_size_50	0	50	34553	145	0.189503886	0.189503886	1	0.247553989	no_overlap
module_.823	set_size_50	0	50	34553	168	0.216134325	0.216134325	1	0.250590522	no_overlap
module_.925	set_size_50	0	50	34553	188	0.238592784	0.238592784	1	0.261471544	no_overlap
module_.919	set_size_50	0	50	34553	147	0.191854342	0.191854342	1	0.247553989	no_overlap
module_.973	set_size_50	0	50	34553	119	0.158331494	0.158331494	1	0.241789495	no_overlap
module_.679	set_size_50	0	50	34553	66	0.091105484	0.091105484	1	0.238750621	no_overlap
module_.399	set_size_50	0	50	34553	31	0.043854953	0.043854953	1	0.238750621	no_overlap
module_.655	set_size_50	0	50	34553	89	0.120901748	0.120901748	1	0.238750621	no_overlap
module_.787	set_size_50	0	50	34553	49	0.068448252	0.068448252	1	0.238750621	no_overlap
module_.577	set_size_50	0	50	34553	128	0.169252646	0.169252646	1	0.241789495	no_overlap
module_.775	set_size_50	1	50	34553	87	0.007078141	0.007078141	0.56625129	0.098608833	ECT2
module_.889	set_size_50	0	50	34553	84	0.114506844	0.114506844	1	0.238750621	no_overlap
module_.727	set_size_50	1	50	34553	89	0.007395662	0.007395662	0.591652999	0.098608833	CDC27
module_.895	set_size_50	0	50	34553	90	0.122175286	0.122175286	1	0.238750621	no_overlap
module_.625	set_size_50	0	50	34553	158	0.20466293	0.20466293	1	0.248076278	no_overlap
module_.601	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.238750621	no_overlap
module_.967	set_size_50	0	50	34553	239	0.293046502	0.293046502	1	0.296755951	no_overlap
module_.883	set_size_50	0	50	34553	100	0.13481164	0.13481164	1	0.238750621	no_overlap
module_.583	set_size_50	0	50	34553	108	0.144792218	0.144792218	1	0.238750621	no_overlap
module_.847	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.238750621	no_overlap
module_.793	set_size_50	0	50	34553	156	0.202348987	0.202348987	1	0.248076278	no_overlap
module_.661	set_size_50	1	50	34553	114	0.011888772	0.011888772	0.951101787	0.118887723	ZNF410
module_.739	set_size_50	0	50	34553	143	0.187146732	0.187146732	1	0.247553989	no_overlap
module_.907	set_size_50	0	50	34553	167	0.214994522	0.214994522	1	0.250590522	no_overlap
module_.853	set_size_50	0	50	34553	113	0.15097269	0.15097269	1	0.238750621	no_overlap
module_.961	set_size_50	0	50	34553	66	0.091105484	0.091105484	1	0.238750621	no_overlap
module_.649	set_size_50	0	50	34553	81	0.110648044	0.110648044	1	0.238750621	no_overlap
module_.1027	set_size_50	0	50	34553	59	0.081842201	0.081842201	1	0.238750621	no_overlap
module_.589	set_size_50	0	50	34553	69	0.095047368	0.095047368	1	0.238750621	no_overlap
module_.931	set_size_50	0	50	34553	137	0.180034888	0.180034888	1	0.247553989	no_overlap
module_.595	set_size_50	0	50	34553	184	0.234152132	0.234152132	1	0.260169036	no_overlap
module_.1003	set_size_50	0	50	34553	146	0.19067995	0.19067995	1	0.247553989	no_overlap
module_.703	set_size_50	0	50	34553	259	0.313342641	0.313342641	1	0.313342641	no_overlap
module_.757	set_size_50	0	50	34553	199	0.250674872	0.250674872	1	0.264957516	no_overlap
module_.829	set_size_50	1	50	34553	46	0.002033512	0.002033512	0.162680956	0.054226985	SH2D1A
module_.955	set_size_50	0	50	34553	108	0.144792218	0.144792218	1	0.238750621	no_overlap
module_.667	set_size_50	0	50	34553	48	0.067098373	0.067098373	1	0.238750621	no_overlap
module_.859	set_size_50	0	50	34553	108	0.144792218	0.144792218	1	0.238750621	no_overlap
module_.817	set_size_50	0	50	34553	132	0.1740618	0.1740618	1	0.244297263	no_overlap
module_.991	set_size_50	0	50	34553	165	0.21271004	0.21271004	1	0.250590522	no_overlap
module_.943	set_size_50	0	50	34553	192	0.243008199	0.243008199	1	0.262711566	no_overlap
module_.613	set_size_50	0	50	34553	108	0.144792218	0.144792218	1	0.238750621	no_overlap
module_.769	set_size_50	0	50	34553	107	0.143550843	0.143550843	1	0.238750621	no_overlap
module_.715	set_size_50	0	50	34553	128	0.169252646	0.169252646	1	0.241789495	no_overlap
module_.949	set_size_50	0	50	34553	54	0.075168989	0.075168989	1	0.238750621	no_overlap
module_.673	set_size_50	0	50	34553	67	0.092421312	0.092421312	1	0.238750621	no_overlap
module_.913	set_size_50	0	50	34553	113	0.15097269	0.15097269	1	0.238750621	no_overlap
module_.691	set_size_50	0	50	34553	182	0.231922299	0.231922299	1	0.260169036	no_overlap
module_.811	set_size_50	0	50	34553	155	0.201189543	0.201189543	1	0.248076278	no_overlap
module_.841	set_size_50	0	50	34553	114	0.152203521	0.152203521	1	0.238750621	no_overlap
module_.901	set_size_50	0	50	34553	207	0.259343633	0.259343633	1	0.26599347	no_overlap
module_.1021	set_size_50	1	50	34553	210	0.03711405	0.03711405	1	0.238750621	EPS15
module_.835	set_size_50	0	50	34553	35	0.049374531	0.049374531	1	0.238750621	no_overlap
module_.985	set_size_50	0	50	34553	51	0.071142271	0.071142271	1	0.238750621	no_overlap
module_.607	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.238750621	no_overlap
module_.685	set_size_50	0	50	34553	203	0.255021609	0.255021609	1	0.264957516	no_overlap
module_.979	set_size_800	0	800	33803	84	0.860154584	0.860154584	1	0.986528572	no_overlap
module_.571	set_size_800	0	800	33803	46	0.659277385	0.659277385	1	0.986528572	no_overlap
module_.721	set_size_800	1	800	33803	97	0.659559225	0.659559225	1	0.986528572	CD177
module_.619	set_size_800	0	800	33803	79	0.842760607	0.842760607	1	0.986528572	no_overlap
module_.877	set_size_800	1	800	33803	64	0.437369661	0.437369661	1	0.986528572	KIAA0773
module_.799	set_size_800	2	800	33803	59	0.155953547	0.155953547	1	0.856330714	"ATP2B4, ATXN1"
module_.763	set_size_800	1	800	33803	111	0.730126669	0.730126669	1	0.986528572	PDXK
module_.559	set_size_800	11	800	33803	35	1.10E-11	1.10E-11	8.81E-10	8.81E-10	"CCL5, NKG7, GZMK, GZMA, CD160, GZMH, PPP2R2B, KLRC4, ADRB2, CD8A, PTGDR"
module_.997	set_size_800	4	800	33803	55	0.008751397	0.008751397	0.700111746	0.233370582	"KLRC3, TGFBR3, COLQ, PRSS23"
module_.637	set_size_800	1	800	33803	53	0.347503261	0.347503261	1	0.986528572	ACHE
module_.937	set_size_800	3	800	33803	203	0.693156947	0.693156947	1	0.986528572	"VIP, B3GNT3, SUV39H1"
module_.781	set_size_800	2	800	33803	127	0.565251279	0.565251279	1	0.986528572	"EMCN, DGCR5"
module_.1015	set_size_800	1	800	33803	172	0.909804236	0.909804236	1	0.986528572	CDADC1
module_.745	set_size_800	5	800	33803	105	0.035262726	0.035262726	1	0.564203621	"CA6, POU6F1, KIF22, ZNF268, GPR3"
module_.697	set_size_800	0	800	33803	88	0.872675386	0.872675386	1	0.986528572	no_overlap
module_.709	set_size_800	2	800	33803	45	0.08558613	0.08558613	1	0.855861297	"SYTL2, CC2D1A"
module_.865	set_size_800	0	800	33803	52	0.703951165	0.703951165	1	0.986528572	no_overlap
module_.631	set_size_800	0	800	33803	80	0.846404204	0.846404204	1	0.986528572	no_overlap
module_.805	set_size_800	0	800	33803	79	0.842760607	0.842760607	1	0.986528572	no_overlap
module_.565	set_size_800	2	800	33803	126	0.559889135	0.559889135	1	0.986528572	"KIAA1704, KLF5"
module_.1009	set_size_800	1	800	33803	66	0.452999045	0.452999045	1	0.986528572	PDGFD
module_.643	set_size_800	0	800	33803	51	0.696934127	0.696934127	1	0.986528572	no_overlap
module_.751	set_size_800	0	800	33803	21	0.388200745	0.388200745	1	0.986528572	no_overlap
module_.871	set_size_800	0	800	33803	156	0.974196965	0.974196965	1	0.986528572	no_overlap
module_.733	set_size_800	0	800	33803	145	0.966587679	0.966587679	1	0.986528572	no_overlap
module_.823	set_size_800	1	800	33803	168	0.902772679	0.902772679	1	0.986528572	SC5DL
module_.925	set_size_800	2	800	33803	188	0.812521566	0.812521566	1	0.986528572	"PIGF, GRHPR"
module_.919	set_size_800	1	800	33803	147	0.856734077	0.856734077	1	0.986528572	RPL39L
module_.973	set_size_800	0	800	33803	119	0.938475609	0.938475609	1	0.986528572	no_overlap
module_.679	set_size_800	3	800	33803	66	0.066521875	0.066521875	1	0.760250003	"TOX, CDC7, WEE1"
module_.399	set_size_800	0	800	33803	31	0.515885523	0.515885523	1	0.986528572	no_overlap
module_.655	set_size_800	1	800	33803	89	0.612972277	0.612972277	1	0.986528572	RDX
module_.787	set_size_800	0	800	33803	49	0.682397803	0.682397803	1	0.986528572	no_overlap
module_.577	set_size_800	0	800	33803	128	0.950192957	0.950192957	1	0.986528572	no_overlap
module_.775	set_size_800	4	800	33803	87	0.051338164	0.051338164	1	0.684508854	"ECT2, ARHGAP6, PRC1, CDC2"
module_.889	set_size_800	0	800	33803	84	0.860154584	0.860154584	1	0.986528572	no_overlap
module_.727	set_size_800	3	800	33803	89	0.151125215	0.151125215	1	0.856330714	"CDC27, BZRPL1, RELN"
module_.895	set_size_800	1	800	33803	90	0.619052731	0.619052731	1	0.986528572	DCLRE1B
module_.625	set_size_800	5	800	33803	158	0.160562009	0.160562009	1	0.856330714	"GPC5, LPPR4, LIG4, DDR1, PTPRG"
module_.601	set_size_800	3	800	33803	88	0.146831781	0.146831781	1	0.856330714	"GTDC1, SPINLW1, ZNF696"
module_.967	set_size_800	3	800	33803	239	0.805451117	0.805451117	1	0.986528572	"RPL10L, MATK, MEOX1"
module_.883	set_size_800	1	800	33803	100	0.675831815	0.675831815	1	0.986528572	SMAD3
module_.583	set_size_800	2	800	33803	108	0.457071804	0.457071804	1	0.986528572	"GABARAP, KIAA0427"
module_.847	set_size_800	3	800	33803	88	0.146831781	0.146831781	1	0.856330714	"CTH, POP7, IFRD2"
module_.793	set_size_800	2	800	33803	156	0.702376363	0.702376363	1	0.986528572	"TMEM9B, SMEK2"
module_.661	set_size_800	4	800	33803	114	0.125015493	0.125015493	1	0.856330714	"ZNF410, STAG2, RB1CC1, DCTN2"
module_.739	set_size_800	1	800	33803	143	0.845963752	0.845963752	1	0.986528572	HBZ
module_.907	set_size_800	1	800	33803	167	0.900936471	0.900936471	1	0.986528572	CPOX
module_.853	set_size_800	3	800	33803	113	0.265565285	0.265565285	1	0.986528572	"PPM2C, RAPGEF1, SPRY4"
module_.961	set_size_800	1	800	33803	66	0.452999045	0.452999045	1	0.986528572	DNMBP
module_.649	set_size_800	0	800	33803	81	0.849963472	0.849963472	1	0.986528572	no_overlap
module_.1027	set_size_800	2	800	33803	59	0.155953547	0.155953547	1	0.856330714	"CORO2B, TP73L"
module_.589	set_size_800	0	800	33803	69	0.801223417	0.801223417	1	0.986528572	no_overlap
module_.931	set_size_800	1	800	33803	137	0.828425914	0.828425914	1	0.986528572	SPON1
module_.595	set_size_800	2	800	33803	184	0.800944894	0.800944894	1	0.986528572	"RNF126, LAX1"
module_.1003	set_size_800	2	800	33803	146	0.659193887	0.659193887	1	0.986528572	"STRAP, MFN1"
module_.703	set_size_800	3	800	33803	259	0.851836275	0.851836275	1	0.986528572	"FNTB, ZFYVE9, RIC8B"
module_.757	set_size_800	4	800	33803	199	0.488540982	0.488540982	1	0.986528572	"ZNF354A, SORCS3, PPP1R12B, CTLA4"
module_.829	set_size_800	4	800	33803	46	0.004084842	0.004084842	0.326787356	0.163393678	"SH2D1A, SYNE2, PYHIN1, RORA"
module_.955	set_size_800	6	800	33803	108	0.012842791	0.012842791	1	0.256855816	"DUSP2, EPHA4, ST8SIA1, KPNA5, CLIC5, SFMBT1"
module_.667	set_size_800	1	800	33803	48	0.305011281	0.305011281	1	0.986528572	FYN
module_.859	set_size_800	2	800	33803	108	0.457071804	0.457071804	1	0.986528572	"KLRG1, TIPARP"
module_.817	set_size_800	1	800	33803	132	0.81245859	0.81245859	1	0.986528572	FAM53B
module_.991	set_size_800	1	800	33803	165	0.897166642	0.897166642	1	0.986528572	AHNAK
module_.943	set_size_800	2	800	33803	192	0.823523339	0.823523339	1	0.986528572	"RAB11FIP2, ANAPC1"
module_.613	set_size_800	0	800	33803	108	0.920354482	0.920354482	1	0.986528572	no_overlap
module_.769	set_size_800	3	800	33803	107	0.235322457	0.235322457	1	0.986528572	"STK39, CIB1, CD69"
module_.715	set_size_800	1	800	33803	128	0.798742632	0.798742632	1	0.986528572	MTCP1
module_.949	set_size_800	0	800	33803	54	0.717502177	0.717502177	1	0.986528572	no_overlap
module_.673	set_size_800	0	800	33803	67	0.791684102	0.791684102	1	0.986528572	no_overlap
module_.913	set_size_800	2	800	33803	113	0.486738427	0.486738427	1	0.986528572	"ENPP4, RPS8"
module_.691	set_size_800	1	800	33803	182	0.92535347	0.92535347	1	0.986528572	ATP6V0A2
module_.811	set_size_800	1	800	33803	155	0.876235921	0.876235921	1	0.986528572	SS18
module_.841	set_size_800	2	800	33803	114	0.492577947	0.492577947	1	0.986528572	"TTC19, EXOSC8"
module_.901	set_size_800	2	800	33803	207	0.859989193	0.859989193	1	0.986528572	"RASA1, KIAA0528"
module_.1021	set_size_800	3	800	33803	210	0.718094343	0.718094343	1	0.986528572	"EPS15, GPR107, DHX15"
module_.835	set_size_800	0	800	33803	35	0.559165689	0.559165689	1	0.986528572	no_overlap
module_.985	set_size_800	1	800	33803	51	0.330593724	0.330593724	1	0.986528572	RPL36A
module_.607	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.986528572	no_overlap
module_.685	set_size_800	0	800	33803	203	0.991455065	0.991455065	1	0.991455065	no_overlap
										
										
										
										
										
										
