module_name	AUC_set_name	overlap	AUC_set_size	universe	module_size	p	p-none	p-Bonn	p-BH	overlap_IDs
NFKB1.mod	set_size_200	0	200	34403	96	0.42721361	0.42721361	1	0.440378483	no_overlap
PATZ1.mod	set_size_200	0	200	34403	94	0.420516075	0.420516075	1	0.440378483	no_overlap
PBX2.mod	set_size_200	0	200	34403	98	0.433834118	0.433834118	1	0.440378483	no_overlap
PHF1.mod	set_size_200	0	200	34403	93	0.417138145	0.417138145	1	0.440378483	no_overlap
PKNOX1.mod	set_size_200	0	200	34403	80	0.371400406	0.371400406	1	0.440378483	no_overlap
PNN.mod	set_size_200	0	200	34403	85	0.389399826	0.389399826	1	0.440378483	no_overlap
RBBP7.mod	set_size_200	1	200	34403	96	0.10666159	0.10666159	1	0.322388811	TCF19
RBL2.mod	set_size_200	1	200	34403	88	0.092199736	0.092199736	1	0.322388811	CA6
RORC.mod	set_size_200	1	200	34403	94	0.102990637	0.102990637	1	0.322388811	KLRG1
RREB1.mod	set_size_200	0	200	34403	97	0.430533437	0.430533437	1	0.440378483	no_overlap
RUNX1.mod	set_size_200	0	200	34403	97	0.430533437	0.430533437	1	0.440378483	no_overlap
RUNX3.mod	set_size_200	5	200	34403	95	1.96E-05	1.96E-05	0.002175839	0.000230982	"NKG7, SAMD3, GZMA, TGFBR3, TOX"
SKIL.mod	set_size_200	0	200	34403	67	0.322092918	0.322092918	1	0.440378483	no_overlap
SMAD3.mod	set_size_200	1	200	34403	96	0.10666159	0.10666159	1	0.322388811	SMAD3
SMAD7.mod	set_size_200	3	200	34403	95	0.002287837	0.002287837	0.253949866	0.018139276	"CCL5, SAMD3, TGFBR3"
SMARCC1.mod	set_size_200	1	200	34403	88	0.092199736	0.092199736	1	0.322388811	RAB11FIP2
SMARCD2.mod	set_size_200	0	200	34403	97	0.430533437	0.430533437	1	0.440378483	no_overlap
SP1.mod	set_size_200	0	200	34403	100	0.440378483	0.440378483	1	0.440378483	no_overlap
STAT1.mod	set_size_200	0	200	34403	98	0.433834118	0.433834118	1	0.440378483	no_overlap
STAT2.mod	set_size_200	0	200	34403	97	0.430533437	0.430533437	1	0.440378483	no_overlap
STAT3.mod	set_size_200	1	200	34403	98	0.110367341	0.110367341	1	0.322388811	STAG2
STAT4.mod	set_size_200	2	200	34403	93	0.016872013	0.016872013	1	0.104633032	"SAMD3, TOX"
STAT5B.mod	set_size_200	0	200	34403	87	0.39645516	0.39645516	1	0.440378483	no_overlap
STAT6.mod	set_size_200	0	200	34403	96	0.42721361	0.42721361	1	0.440378483	no_overlap
TAF2.mod	set_size_200	0	200	34403	94	0.420516075	0.420516075	1	0.440378483	no_overlap
TAF9.mod	set_size_200	0	200	34403	100	0.440378483	0.440378483	1	0.440378483	no_overlap
TBX21.mod	set_size_200	5	200	34403	96	2.08E-05	2.08E-05	0.00230982	0.000230982	"NKG7, SAMD3, GZMA, TGFBR3, TOX"
TCF12.mod	set_size_200	0	200	34403	98	0.433834118	0.433834118	1	0.440378483	no_overlap
TCF7.mod	set_size_200	0	200	34403	91	0.410323397	0.410323397	1	0.440378483	no_overlap
TFAM.mod	set_size_200	0	200	34403	94	0.420516075	0.420516075	1	0.440378483	no_overlap
TOX.mod	set_size_200	5	200	34403	95	1.96E-05	1.96E-05	0.002175839	0.000230982	"NKG7, SAMD3, GZMA, TGFBR3, TOX"
WHSC1L1.mod	set_size_200	0	200	34403	93	0.417138145	0.417138145	1	0.440378483	no_overlap
YY1.mod	set_size_200	0	200	34403	96	0.42721361	0.42721361	1	0.440378483	no_overlap
ZBTB7B.mod	set_size_200	0	200	34403	99	0.437115764	0.437115764	1	0.440378483	no_overlap
CD14.mod	set_size_200	0	200	34403	98	0.433834118	0.433834118	1	0.440378483	no_overlap
CD160.mod	set_size_200	2	200	34403	96	0.018346047	0.018346047	1	0.104633032	"SAMD3, CD160"
CD19.mod	set_size_200	0	200	34403	93	0.417138145	0.417138145	1	0.440378483	no_overlap
CD244.mod	set_size_200	0	200	34403	95	0.423874526	0.423874526	1	0.440378483	no_overlap
CD28.mod	set_size_200	0	200	34403	89	0.403429374	0.403429374	1	0.440378483	no_overlap
CD2.mod	set_size_200	1	200	34403	98	0.110367341	0.110367341	1	0.322388811	SH2D1A
CD33.mod	set_size_200	0	200	34403	97	0.430533437	0.430533437	1	0.440378483	no_overlap
CD3E.mod	set_size_200	0	200	34403	97	0.430533437	0.430533437	1	0.440378483	no_overlap
CD4.mod	set_size_200	0	200	34403	96	0.42721361	0.42721361	1	0.440378483	no_overlap
CD5.mod	set_size_200	0	200	34403	96	0.42721361	0.42721361	1	0.440378483	no_overlap
CD8A.mod	set_size_200	5	200	34403	90	1.44E-05	1.44E-05	0.001596477	0.000230982	"CCL5, GZMK, LAG3, LYAR, KLRG1"
CD8B.mod	set_size_200	4	200	34403	92	0.000200718	0.000200718	0.022279674	0.002025425	"GZMK, LAG3, LYAR, KLRG1"
CTLA4.mod	set_size_200	0	200	34403	90	0.406886352	0.406886352	1	0.440378483	no_overlap
CXCR1.mod	set_size_200	0	200	34403	97	0.430533437	0.430533437	1	0.440378483	no_overlap
FASLG.mod	set_size_200	3	200	34403	94	0.002201326	0.002201326	0.244347157	0.018139276	"NKG7, GZMA, TGFBR3"
GNLY.mod	set_size_200	3	200	34403	95	0.002287837	0.002287837	0.253949866	0.018139276	"NKG7, TGFBR3, CD160"
GZMA.mod	set_size_200	6	200	34403	95	1.39E-06	1.39E-06	0.000154773	3.87E-05	"EOMES, NKG7, SAMD3, GZMA, TGFBR3, TOX"
GZMB.mod	set_size_200	1	200	34403	96	0.10666159	0.10666159	1	0.322388811	NKG7
GZMK.mod	set_size_200	6	200	34403	88	8.29E-07	8.29E-07	9.20E-05	3.87E-05	"CCL5, SH2D1A, GZMK, LAG3, LYAR, KLRG1"
GZMM.mod	set_size_200	6	200	34403	94	1.30E-06	1.30E-06	0.000144068	3.87E-05	"CCL5, NKG7, SAMD3, GZMA, TGFBR3, TOX"
IL15RA.mod	set_size_200	0	200	34403	96	0.42721361	0.42721361	1	0.440378483	no_overlap
IL27RA.mod	set_size_200	0	200	34403	98	0.433834118	0.433834118	1	0.440378483	no_overlap
IL2RA.mod	set_size_200	1	200	34403	92	0.099355786	0.099355786	1	0.322388811	POU6F1
IL2RB.mod	set_size_200	2	200	34403	97	0.018852799	0.018852799	1	0.104633032	"TGFBR3, CD160"
ITGB3.mod	set_size_200	0	200	34403	91	0.410323397	0.410323397	1	0.440378483	no_overlap
KIR2DL1.mod	set_size_200	1	200	34403	87	0.090435397	0.090435397	1	0.322388811	KLRC3
KIR2DS4.mod	set_size_200	2	200	34403	86	0.013700983	0.013700983	1	0.101387274	"NKG7, TGFBR3"
KLRD1.mod	set_size_200	5	200	34403	95	1.96E-05	1.96E-05	0.002175839	0.000230982	"NKG7, SAMD3, GZMA, TGFBR3, CD160"
MPO.mod	set_size_200	0	200	34403	88	0.399952349	0.399952349	1	0.440378483	no_overlap
NCAM1.mod	set_size_200	0	200	34403	88	0.399952349	0.399952349	1	0.440378483	no_overlap
NKG7.mod	set_size_200	5	200	34403	95	1.96E-05	1.96E-05	0.002175839	0.000230982	"NKG7, SAMD3, GZMA, TGFBR3, TOX"
PRF1.mod	set_size_200	2	200	34403	97	0.018852799	0.018852799	1	0.104633032	"NKG7, GZMA"
THBD.mod	set_size_200	0	200	34403	95	0.423874526	0.423874526	1	0.440378483	no_overlap
TIGIT.mod	set_size_200	2	200	34403	94	0.017355662	0.017355662	1	0.104633032	"SH2D1A, SAMD3"
AFF1.mod	set_size_25	0	25	34578	92	0.064411809	0.064411809	1	0.0698206	no_overlap
BAZ1A.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
BCLAF1.mod	set_size_25	0	25	34578	87	0.061015996	0.061015996	1	0.0698206	no_overlap
BTAF1.mod	set_size_25	0	25	34578	90	0.063054901	0.063054901	1	0.0698206	no_overlap
CBFB.mod	set_size_25	0	25	34578	100	0.0698206	0.0698206	1	0.0698206	no_overlap
CBX1.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
CBX3.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
CBX5.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
CCNT2.mod	set_size_25	0	25	34578	90	0.063054901	0.063054901	1	0.0698206	no_overlap
CHD3.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
COPS2.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
E2F1.mod	set_size_25	0	25	34578	99	0.069146146	0.069146146	1	0.0698206	no_overlap
EED.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
ELF4.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
EOMES.mod	set_size_25	2	25	34578	93	4.14E-05	4.14E-05	0.004596452	0.004596452	"CCL5, EOMES"
ETF1.mod	set_size_25	0	25	34578	90	0.063054901	0.063054901	1	0.0698206	no_overlap
ETS2.mod	set_size_25	0	25	34578	92	0.064411809	0.064411809	1	0.0698206	no_overlap
FLI1.mod	set_size_25	0	25	34578	100	0.0698206	0.0698206	1	0.0698206	no_overlap
FOS.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
FOXJ2.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
FOXO3.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
FOXP3.mod	set_size_25	0	25	34578	89	0.062375738	0.062375738	1	0.0698206	no_overlap
FUBP1.mod	set_size_25	0	25	34578	92	0.064411809	0.064411809	1	0.0698206	no_overlap
FUS.mod	set_size_25	0	25	34578	79	0.055558071	0.055558071	1	0.0698206	no_overlap
GATA3.mod	set_size_25	0	25	34578	91	0.06373359	0.06373359	1	0.0698206	no_overlap
HAT1.mod	set_size_25	0	25	34578	83	0.058290829	0.058290829	1	0.0698206	no_overlap
HBP1.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
HDAC2.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
HDAC4.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
HIF1A.mod	set_size_25	0	25	34578	87	0.061015996	0.061015996	1	0.0698206	no_overlap
IKZF1.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
IRF7.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
IRF8.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
JUNB.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
KLF1.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
MAF.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
MEF2A.mod	set_size_25	0	25	34578	83	0.058290829	0.058290829	1	0.0698206	no_overlap
MLL.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
MORF4L2.mod	set_size_25	0	25	34578	92	0.064411809	0.064411809	1	0.0698206	no_overlap
MTA1.mod	set_size_25	0	25	34578	99	0.069146146	0.069146146	1	0.0698206	no_overlap
NAB1.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
NCOA3.mod	set_size_25	0	25	34578	91	0.06373359	0.06373359	1	0.0698206	no_overlap
NFATC3.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
NFKB1.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
PATZ1.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
PBX2.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
PHF1.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
PKNOX1.mod	set_size_25	0	25	34578	80	0.056241973	0.056241973	1	0.0698206	no_overlap
PNN.mod	set_size_25	0	25	34578	85	0.05965436	0.05965436	1	0.0698206	no_overlap
RBBP7.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
RBL2.mod	set_size_25	1	25	34578	88	0.001846619	0.001846619	0.204974686	0.029793147	CA6
RORC.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
RREB1.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
RUNX1.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
RUNX3.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
SKIL.mod	set_size_25	0	25	34578	67	0.047314041	0.047314041	1	0.0698206	no_overlap
SMAD3.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
SMAD7.mod	set_size_25	1	25	34578	95	0.002147254	0.002147254	0.238345178	0.029793147	CCL5
SMARCC1.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
SMARCD2.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
SP1.mod	set_size_25	0	25	34578	100	0.0698206	0.0698206	1	0.0698206	no_overlap
STAT1.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
STAT2.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
STAT3.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
STAT4.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
STAT5B.mod	set_size_25	0	25	34578	87	0.061015996	0.061015996	1	0.0698206	no_overlap
STAT6.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
TAF2.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
TAF9.mod	set_size_25	0	25	34578	100	0.0698206	0.0698206	1	0.0698206	no_overlap
TBX21.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
TCF12.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
TCF7.mod	set_size_25	0	25	34578	91	0.06373359	0.06373359	1	0.0698206	no_overlap
TFAM.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
TOX.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
WHSC1L1.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
YY1.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
ZBTB7B.mod	set_size_25	0	25	34578	99	0.069146146	0.069146146	1	0.0698206	no_overlap
CD14.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
CD160.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
CD19.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
CD244.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
CD28.mod	set_size_25	0	25	34578	89	0.062375738	0.062375738	1	0.0698206	no_overlap
CD2.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
CD33.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
CD3E.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
CD4.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
CD5.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
CD8A.mod	set_size_25	1	25	34578	90	0.001930296	0.001930296	0.214262891	0.029793147	CCL5
CD8B.mod	set_size_25	0	25	34578	92	0.064411809	0.064411809	1	0.0698206	no_overlap
CTLA4.mod	set_size_25	0	25	34578	90	0.063054901	0.063054901	1	0.0698206	no_overlap
CXCR1.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
FASLG.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
GNLY.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
GZMA.mod	set_size_25	1	25	34578	95	0.002147254	0.002147254	0.238345178	0.029793147	EOMES
GZMB.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
GZMK.mod	set_size_25	1	25	34578	88	0.001846619	0.001846619	0.204974686	0.029793147	CCL5
GZMM.mod	set_size_25	1	25	34578	94	0.002102978	0.002102978	0.233430503	0.029793147	CCL5
IL15RA.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
IL27RA.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
IL2RA.mod	set_size_25	0	25	34578	92	0.064411809	0.064411809	1	0.0698206	no_overlap
IL2RB.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
ITGB3.mod	set_size_25	0	25	34578	91	0.06373359	0.06373359	1	0.0698206	no_overlap
KIR2DL1.mod	set_size_25	1	25	34578	87	0.001805448	0.001805448	0.200404721	0.029793147	KLRC3
KIR2DS4.mod	set_size_25	0	25	34578	86	0.060335415	0.060335415	1	0.0698206	no_overlap
KLRD1.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
MPO.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
NCAM1.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
NKG7.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
PRF1.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
THBD.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
TIGIT.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
AFF1.mod	set_size_400	0	400	34203	92	0.657369775	0.657369775	1	0.687883448	no_overlap
BAZ1A.mod	set_size_400	1	400	34203	96	0.304812286	0.304812286	1	0.626677311	STAG2
BCLAF1.mod	set_size_400	2	400	34203	87	0.080043985	0.080043985	1	0.337901065	"RAB11FIP2, DHX15"
BTAF1.mod	set_size_400	2	400	34203	90	0.086562212	0.086562212	1	0.343157341	"RASA1, DHX15"
CBFB.mod	set_size_400	1	400	34203	100	0.321807268	0.321807268	1	0.626677311	CPOX
CBX1.mod	set_size_400	0	400	34203	93	0.661341033	0.661341033	1	0.687883448	no_overlap
CBX3.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
CBX5.mod	set_size_400	1	400	34203	95	0.300550382	0.300550382	1	0.626677311	EXOSC8
CCNT2.mod	set_size_400	0	400	34203	90	0.649287364	0.649287364	1	0.687883448	no_overlap
CHD3.mod	set_size_400	1	400	34203	88	0.270623188	0.270623188	1	0.626677311	KIF22
COPS2.mod	set_size_400	0	400	34203	97	0.67677218	0.67677218	1	0.687883448	no_overlap
E2F1.mod	set_size_400	2	400	34203	99	0.107384959	0.107384959	1	0.372491577	"GZMA, TCF19"
EED.mod	set_size_400	1	400	34203	98	0.313321202	0.313321202	1	0.626677311	EXOSC8
ELF4.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
EOMES.mod	set_size_400	13	400	34203	93	3.93E-12	3.93E-12	4.37E-10	2.95E-10	"CCL5, EOMES, NKG7, SH2D1A, SAMD3, GZMA, KLRG1, GZMH, MATK, SYTL2, PYHIN1, PPP2R2B, CMC1"
ETF1.mod	set_size_400	0	400	34203	90	0.649287364	0.649287364	1	0.687883448	no_overlap
ETS2.mod	set_size_400	0	400	34203	92	0.657369775	0.657369775	1	0.687883448	no_overlap
FLI1.mod	set_size_400	1	400	34203	100	0.321807268	0.321807268	1	0.626677311	STAG2
FOS.mod	set_size_400	0	400	34203	88	0.641014783	0.641014783	1	0.687883448	no_overlap
FOXJ2.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
FOXO3.mod	set_size_400	0	400	34203	97	0.67677218	0.67677218	1	0.687883448	no_overlap
FOXP3.mod	set_size_400	0	400	34203	89	0.645175122	0.645175122	1	0.687883448	no_overlap
FUBP1.mod	set_size_400	0	400	34203	92	0.657369775	0.657369775	1	0.687883448	no_overlap
FUS.mod	set_size_400	1	400	34203	79	0.232125261	0.232125261	1	0.626677311	RAB11FIP2
GATA3.mod	set_size_400	3	400	34203	91	0.021403787	0.021403787	1	0.113134304	"CLDND1, KIF22, ZFYVE9"
HAT1.mod	set_size_400	0	400	34203	83	0.619471786	0.619471786	1	0.687883448	no_overlap
HBP1.mod	set_size_400	2	400	34203	98	0.104981856	0.104981856	1	0.372491577	"STAG2, RB1CC1"
HDAC2.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
HDAC4.mod	set_size_400	0	400	34203	97	0.67677218	0.67677218	1	0.687883448	no_overlap
HIF1A.mod	set_size_400	0	400	34203	87	0.636805788	0.636805788	1	0.687883448	no_overlap
IKZF1.mod	set_size_400	1	400	34203	95	0.300550382	0.300550382	1	0.626677311	ODF2L
IRF7.mod	set_size_400	0	400	34203	97	0.67677218	0.67677218	1	0.687883448	no_overlap
IRF8.mod	set_size_400	0	400	34203	98	0.680519097	0.680519097	1	0.687883448	no_overlap
JUNB.mod	set_size_400	0	400	34203	94	0.665266376	0.665266376	1	0.687883448	no_overlap
KLF1.mod	set_size_400	0	400	34203	95	0.669146334	0.669146334	1	0.687883448	no_overlap
MAF.mod	set_size_400	0	400	34203	95	0.669146334	0.669146334	1	0.687883448	no_overlap
MEF2A.mod	set_size_400	1	400	34203	83	0.249214857	0.249214857	1	0.626677311	EPS15
MLL.mod	set_size_400	0	400	34203	95	0.669146334	0.669146334	1	0.687883448	no_overlap
MORF4L2.mod	set_size_400	2	400	34203	92	0.091028623	0.091028623	1	0.348419901	"STRAP, DHX15"
MTA1.mod	set_size_400	0	400	34203	99	0.684222687	0.684222687	1	0.687883448	no_overlap
NAB1.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
NCOA3.mod	set_size_400	1	400	34203	91	0.2834642	0.2834642	1	0.626677311	LIX1
NFATC3.mod	set_size_400	3	400	34203	93	0.022970891	0.022970891	1	0.115898589	"TOX, ARAP2, PYHIN1"
NFKB1.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
PATZ1.mod	set_size_400	1	400	34203	94	0.296284135	0.296284135	1	0.626677311	EXOSC8
PBX2.mod	set_size_400	0	400	34203	98	0.680519097	0.680519097	1	0.687883448	no_overlap
PHF1.mod	set_size_400	1	400	34203	93	0.292014026	0.292014026	1	0.626677311	RGPD5
PKNOX1.mod	set_size_400	0	400	34203	80	0.605931908	0.605931908	1	0.687883448	no_overlap
PNN.mod	set_size_400	0	400	34203	85	0.628239549	0.628239549	1	0.687883448	no_overlap
RBBP7.mod	set_size_400	1	400	34203	96	0.304812286	0.304812286	1	0.626677311	TCF19
RBL2.mod	set_size_400	1	400	34203	88	0.270623188	0.270623188	1	0.626677311	CA6
RORC.mod	set_size_400	2	400	34203	94	0.095588993	0.095588993	1	0.353679273	"KLRG1, ZFYVE9"
RREB1.mod	set_size_400	0	400	34203	97	0.67677218	0.67677218	1	0.687883448	no_overlap
RUNX1.mod	set_size_400	1	400	34203	97	0.309069379	0.309069379	1	0.626677311	CDADC1
RUNX3.mod	set_size_400	10	400	34203	95	1.41E-08	1.41E-08	1.56E-06	1.95E-07	"NKG7, SAMD3, GZMA, TGFBR3, TOX, ARAP2, MATK, SYTL2, PYHIN1, PPP2R2B"
SKIL.mod	set_size_400	1	400	34203	67	0.181514933	0.181514933	1	0.610550228	CACNA1D
SMAD3.mod	set_size_400	1	400	34203	96	0.304812286	0.304812286	1	0.626677311	SMAD3
SMAD7.mod	set_size_400	7	400	34203	95	1.50E-05	1.50E-05	0.001669942	0.000151813	"CCL5, SAMD3, TGFBR3, GZMH, ARAP2, SYTL2, PPP2R2B"
SMARCC1.mod	set_size_400	2	400	34203	88	0.082192151	0.082192151	1	0.337901065	"RAB11FIP2, CEP97"
SMARCD2.mod	set_size_400	0	400	34203	97	0.67677218	0.67677218	1	0.687883448	no_overlap
SP1.mod	set_size_400	0	400	34203	100	0.687883448	0.687883448	1	0.687883448	no_overlap
STAT1.mod	set_size_400	0	400	34203	98	0.680519097	0.680519097	1	0.687883448	no_overlap
STAT2.mod	set_size_400	0	400	34203	97	0.67677218	0.67677218	1	0.687883448	no_overlap
STAT3.mod	set_size_400	1	400	34203	98	0.313321202	0.313321202	1	0.626677311	STAG2
STAT4.mod	set_size_400	5	400	34203	93	0.000751694	0.000751694	0.083438018	0.005562535	"SAMD3, TOX, SYTL2, PYHIN1, PPP2R2B"
STAT5B.mod	set_size_400	0	400	34203	87	0.636805788	0.636805788	1	0.687883448	no_overlap
STAT6.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
TAF2.mod	set_size_400	1	400	34203	94	0.296284135	0.296284135	1	0.626677311	DHX15
TAF9.mod	set_size_400	0	400	34203	100	0.687883448	0.687883448	1	0.687883448	no_overlap
TBX21.mod	set_size_400	12	400	34203	96	9.20E-11	9.20E-11	1.02E-08	3.40E-09	"NKG7, SAMD3, GZMA, TGFBR3, TOX, GZMH, MATK, SYTL2, ENPP4, PDGFD, PYHIN1, PPP2R2B"
TCF12.mod	set_size_400	0	400	34203	98	0.680519097	0.680519097	1	0.687883448	no_overlap
TCF7.mod	set_size_400	1	400	34203	91	0.2834642	0.2834642	1	0.626677311	ZFYVE9
TFAM.mod	set_size_400	0	400	34203	94	0.665266376	0.665266376	1	0.687883448	no_overlap
TOX.mod	set_size_400	10	400	34203	95	1.41E-08	1.41E-08	1.56E-06	1.95E-07	"NKG7, SAMD3, GZMA, TGFBR3, TOX, MATK, SYTL2, PDGFD, PYHIN1, PPP2R2B"
WHSC1L1.mod	set_size_400	1	400	34203	93	0.292014026	0.292014026	1	0.626677311	CEP97
YY1.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
ZBTB7B.mod	set_size_400	0	400	34203	99	0.684222687	0.684222687	1	0.687883448	no_overlap
CD14.mod	set_size_400	0	400	34203	98	0.680519097	0.680519097	1	0.687883448	no_overlap
CD160.mod	set_size_400	5	400	34203	96	0.000888162	0.000888162	0.098586035	0.006122282	"SAMD3, CD160, MATK, PDGFD, COLQ"
CD19.mod	set_size_400	0	400	34203	93	0.661341033	0.661341033	1	0.687883448	no_overlap
CD244.mod	set_size_400	1	400	34203	95	0.300550382	0.300550382	1	0.626677311	PDGFD
CD28.mod	set_size_400	0	400	34203	89	0.645175122	0.645175122	1	0.687883448	no_overlap
CD2.mod	set_size_400	1	400	34203	98	0.313321202	0.313321202	1	0.626677311	SH2D1A
CD33.mod	set_size_400	0	400	34203	97	0.67677218	0.67677218	1	0.687883448	no_overlap
CD3E.mod	set_size_400	1	400	34203	97	0.309069379	0.309069379	1	0.626677311	ZFYVE9
