module_name	AUC_set_name	overlap	AUC_set_size	universe	module_size	p	p-none	p-Bonn	p-BH	overlap_IDs
RREB1.mod	set_size_200	1	200	34403	97	0.108510196	0.108510196	1	0.244271528	EAF1
RUNX1.mod	set_size_200	1	200	34403	97	0.108510196	0.108510196	1	0.244271528	PDGFC
RUNX3.mod	set_size_200	1	200	34403	95	0.104821683	0.104821683	1	0.244271528	ITPRIPL1
SKIL.mod	set_size_200	1	200	34403	67	0.057539961	0.057539961	1	0.244271528	MIR616
SMAD3.mod	set_size_200	1	200	34403	96	0.10666159	0.10666159	1	0.244271528	PAN2
SMAD7.mod	set_size_200	0	200	34403	95	0.423874526	0.423874526	1	0.440378483	no_overlap
SMARCC1.mod	set_size_200	0	200	34403	88	0.399952349	0.399952349	1	0.440378483	no_overlap
SMARCD2.mod	set_size_200	1	200	34403	97	0.108510196	0.108510196	1	0.244271528	TUSC2
SP1.mod	set_size_200	0	200	34403	100	0.440378483	0.440378483	1	0.440378483	no_overlap
STAT1.mod	set_size_200	1	200	34403	98	0.110367341	0.110367341	1	0.244271528	MX2
STAT2.mod	set_size_200	1	200	34403	97	0.108510196	0.108510196	1	0.244271528	MX2
STAT3.mod	set_size_200	0	200	34403	98	0.433834118	0.433834118	1	0.440378483	no_overlap
STAT4.mod	set_size_200	1	200	34403	93	0.101168616	0.101168616	1	0.244271528	ITPRIPL1
STAT5B.mod	set_size_200	1	200	34403	87	0.090435397	0.090435397	1	0.244271528	STEAP4
STAT6.mod	set_size_200	2	200	34403	96	0.018346047	0.018346047	1	0.244271528	"SNAP23, LSP1"
TAF2.mod	set_size_200	0	200	34403	94	0.420516075	0.420516075	1	0.440378483	no_overlap
TAF9.mod	set_size_200	0	200	34403	100	0.440378483	0.440378483	1	0.440378483	no_overlap
TBX21.mod	set_size_200	1	200	34403	96	0.10666159	0.10666159	1	0.244271528	ITPRIPL1
TCF12.mod	set_size_200	0	200	34403	98	0.433834118	0.433834118	1	0.440378483	no_overlap
TCF7.mod	set_size_200	1	200	34403	91	0.097552313	0.097552313	1	0.244271528	FAM102A
TFAM.mod	set_size_200	1	200	34403	94	0.102990637	0.102990637	1	0.244271528	SMN1
TOX.mod	set_size_200	1	200	34403	95	0.104821683	0.104821683	1	0.244271528	ITPRIPL1
WHSC1L1.mod	set_size_200	0	200	34403	93	0.417138145	0.417138145	1	0.440378483	no_overlap
YY1.mod	set_size_200	3	200	34403	96	0.002376661	0.002376661	0.263809385	0.244271528	"KISS1R, TRIM23, PHF20"
ZBTB7B.mod	set_size_200	1	200	34403	99	0.112232864	0.112232864	1	0.244271528	LSP1
CD14.mod	set_size_200	0	200	34403	98	0.433834118	0.433834118	1	0.440378483	no_overlap
CD160.mod	set_size_200	0	200	34403	96	0.42721361	0.42721361	1	0.440378483	no_overlap
CD19.mod	set_size_200	0	200	34403	93	0.417138145	0.417138145	1	0.440378483	no_overlap
CD244.mod	set_size_200	0	200	34403	95	0.423874526	0.423874526	1	0.440378483	no_overlap
CD28.mod	set_size_200	1	200	34403	89	0.093974117	0.093974117	1	0.244271528	FAM102A
CD2.mod	set_size_200	1	200	34403	98	0.110367341	0.110367341	1	0.244271528	CD27
CD33.mod	set_size_200	1	200	34403	97	0.108510196	0.108510196	1	0.244271528	EIF4EBP1
CD3E.mod	set_size_200	1	200	34403	97	0.108510196	0.108510196	1	0.244271528	FAM102A
CD4.mod	set_size_200	0	200	34403	96	0.42721361	0.42721361	1	0.440378483	no_overlap
CD5.mod	set_size_200	1	200	34403	96	0.10666159	0.10666159	1	0.244271528	FAM102A
CD8A.mod	set_size_200	0	200	34403	90	0.406886352	0.406886352	1	0.440378483	no_overlap
CD8B.mod	set_size_200	1	200	34403	92	0.099355786	0.099355786	1	0.244271528	KIF5A
CTLA4.mod	set_size_200	1	200	34403	90	0.095758367	0.095758367	1	0.244271528	IL6ST
CXCR1.mod	set_size_200	1	200	34403	97	0.108510196	0.108510196	1	0.244271528	CMTM2
FASLG.mod	set_size_200	0	200	34403	94	0.420516075	0.420516075	1	0.440378483	no_overlap
GNLY.mod	set_size_200	0	200	34403	95	0.423874526	0.423874526	1	0.440378483	no_overlap
GZMA.mod	set_size_200	1	200	34403	95	0.104821683	0.104821683	1	0.244271528	ITPRIPL1
GZMB.mod	set_size_200	0	200	34403	96	0.42721361	0.42721361	1	0.440378483	no_overlap
GZMK.mod	set_size_200	0	200	34403	88	0.399952349	0.399952349	1	0.440378483	no_overlap
GZMM.mod	set_size_200	1	200	34403	94	0.102990637	0.102990637	1	0.244271528	ITPRIPL1
IL15RA.mod	set_size_200	1	200	34403	96	0.10666159	0.10666159	1	0.244271528	EIF4EBP1
IL27RA.mod	set_size_200	0	200	34403	98	0.433834118	0.433834118	1	0.440378483	no_overlap
IL2RA.mod	set_size_200	0	200	34403	92	0.413740623	0.413740623	1	0.440378483	no_overlap
IL2RB.mod	set_size_200	0	200	34403	97	0.430533437	0.430533437	1	0.440378483	no_overlap
ITGB3.mod	set_size_200	0	200	34403	91	0.410323397	0.410323397	1	0.440378483	no_overlap
KIR2DL1.mod	set_size_200	0	200	34403	87	0.39645516	0.39645516	1	0.440378483	no_overlap
KIR2DS4.mod	set_size_200	0	200	34403	86	0.392937692	0.392937692	1	0.440378483	no_overlap
KLRD1.mod	set_size_200	0	200	34403	95	0.423874526	0.423874526	1	0.440378483	no_overlap
MPO.mod	set_size_200	0	200	34403	88	0.399952349	0.399952349	1	0.440378483	no_overlap
NCAM1.mod	set_size_200	0	200	34403	88	0.399952349	0.399952349	1	0.440378483	no_overlap
NKG7.mod	set_size_200	0	200	34403	95	0.423874526	0.423874526	1	0.440378483	no_overlap
PRF1.mod	set_size_200	0	200	34403	97	0.430533437	0.430533437	1	0.440378483	no_overlap
THBD.mod	set_size_200	0	200	34403	95	0.423874526	0.423874526	1	0.440378483	no_overlap
TIGIT.mod	set_size_200	1	200	34403	94	0.102990637	0.102990637	1	0.244271528	ITPRIPL1
AFF1.mod	set_size_25	1	25	34578	92	0.002015751	0.002015751	0.223748344	0.031672846	MX2
BAZ1A.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
BCLAF1.mod	set_size_25	0	25	34578	87	0.061015996	0.061015996	1	0.0698206	no_overlap
BTAF1.mod	set_size_25	0	25	34578	90	0.063054901	0.063054901	1	0.0698206	no_overlap
CBFB.mod	set_size_25	0	25	34578	100	0.0698206	0.0698206	1	0.0698206	no_overlap
CBX1.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
CBX3.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
CBX5.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
CCNT2.mod	set_size_25	0	25	34578	90	0.063054901	0.063054901	1	0.0698206	no_overlap
CHD3.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
COPS2.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
E2F1.mod	set_size_25	0	25	34578	99	0.069146146	0.069146146	1	0.0698206	no_overlap
EED.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
ELF4.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
EOMES.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
ETF1.mod	set_size_25	0	25	34578	90	0.063054901	0.063054901	1	0.0698206	no_overlap
ETS2.mod	set_size_25	0	25	34578	92	0.064411809	0.064411809	1	0.0698206	no_overlap
FLI1.mod	set_size_25	0	25	34578	100	0.0698206	0.0698206	1	0.0698206	no_overlap
FOS.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
FOXJ2.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
FOXO3.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
FOXP3.mod	set_size_25	0	25	34578	89	0.062375738	0.062375738	1	0.0698206	no_overlap
FUBP1.mod	set_size_25	0	25	34578	92	0.064411809	0.064411809	1	0.0698206	no_overlap
FUS.mod	set_size_25	0	25	34578	79	0.055558071	0.055558071	1	0.0698206	no_overlap
GATA3.mod	set_size_25	0	25	34578	91	0.06373359	0.06373359	1	0.0698206	no_overlap
HAT1.mod	set_size_25	0	25	34578	83	0.058290829	0.058290829	1	0.0698206	no_overlap
HBP1.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
HDAC2.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
HDAC4.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
HIF1A.mod	set_size_25	0	25	34578	87	0.061015996	0.061015996	1	0.0698206	no_overlap
IKZF1.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
IRF7.mod	set_size_25	1	25	34578	97	0.00223713	0.00223713	0.248321379	0.031672846	MX2
IRF8.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
JUNB.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
KLF1.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
MAF.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
MEF2A.mod	set_size_25	1	25	34578	83	0.001645232	0.001645232	0.182620705	0.031672846	PDGFC
MLL.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
MORF4L2.mod	set_size_25	0	25	34578	92	0.064411809	0.064411809	1	0.0698206	no_overlap
MTA1.mod	set_size_25	0	25	34578	99	0.069146146	0.069146146	1	0.0698206	no_overlap
NAB1.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
NCOA3.mod	set_size_25	0	25	34578	91	0.06373359	0.06373359	1	0.0698206	no_overlap
NFATC3.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
NFKB1.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
PATZ1.mod	set_size_25	1	25	34578	94	0.002102978	0.002102978	0.233430503	0.031672846	CA11
PBX2.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
PHF1.mod	set_size_25	1	25	34578	93	0.002059143	0.002059143	0.228564869	0.031672846	PRPF39
PKNOX1.mod	set_size_25	0	25	34578	80	0.056241973	0.056241973	1	0.0698206	no_overlap
PNN.mod	set_size_25	0	25	34578	85	0.05965436	0.05965436	1	0.0698206	no_overlap
RBBP7.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
RBL2.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
RORC.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
RREB1.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
RUNX1.mod	set_size_25	1	25	34578	97	0.00223713	0.00223713	0.248321379	0.031672846	PDGFC
RUNX3.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
SKIL.mod	set_size_25	0	25	34578	67	0.047314041	0.047314041	1	0.0698206	no_overlap
SMAD3.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
SMAD7.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
SMARCC1.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
SMARCD2.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
SP1.mod	set_size_25	0	25	34578	100	0.0698206	0.0698206	1	0.0698206	no_overlap
STAT1.mod	set_size_25	1	25	34578	98	0.002282728	0.002282728	0.25338277	0.031672846	MX2
STAT2.mod	set_size_25	1	25	34578	97	0.00223713	0.00223713	0.248321379	0.031672846	MX2
STAT3.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
STAT4.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
STAT5B.mod	set_size_25	0	25	34578	87	0.061015996	0.061015996	1	0.0698206	no_overlap
STAT6.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
TAF2.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
TAF9.mod	set_size_25	0	25	34578	100	0.0698206	0.0698206	1	0.0698206	no_overlap
TBX21.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
TCF12.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
TCF7.mod	set_size_25	0	25	34578	91	0.06373359	0.06373359	1	0.0698206	no_overlap
TFAM.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
TOX.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
WHSC1L1.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
YY1.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
ZBTB7B.mod	set_size_25	0	25	34578	99	0.069146146	0.069146146	1	0.0698206	no_overlap
CD14.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
CD160.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
CD19.mod	set_size_25	0	25	34578	93	0.065089555	0.065089555	1	0.0698206	no_overlap
CD244.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
CD28.mod	set_size_25	0	25	34578	89	0.062375738	0.062375738	1	0.0698206	no_overlap
CD2.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
CD33.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
CD3E.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
CD4.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
CD5.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
CD8A.mod	set_size_25	0	25	34578	90	0.063054901	0.063054901	1	0.0698206	no_overlap
CD8B.mod	set_size_25	0	25	34578	92	0.064411809	0.064411809	1	0.0698206	no_overlap
CTLA4.mod	set_size_25	0	25	34578	90	0.063054901	0.063054901	1	0.0698206	no_overlap
CXCR1.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
FASLG.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
GNLY.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
GZMA.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
GZMB.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
GZMK.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
GZMM.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
IL15RA.mod	set_size_25	0	25	34578	96	0.067119967	0.067119967	1	0.0698206	no_overlap
IL27RA.mod	set_size_25	0	25	34578	98	0.068471223	0.068471223	1	0.0698206	no_overlap
IL2RA.mod	set_size_25	0	25	34578	92	0.064411809	0.064411809	1	0.0698206	no_overlap
IL2RB.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
ITGB3.mod	set_size_25	0	25	34578	91	0.06373359	0.06373359	1	0.0698206	no_overlap
KIR2DL1.mod	set_size_25	0	25	34578	87	0.061015996	0.061015996	1	0.0698206	no_overlap
KIR2DS4.mod	set_size_25	0	25	34578	86	0.060335415	0.060335415	1	0.0698206	no_overlap
KLRD1.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
MPO.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
NCAM1.mod	set_size_25	0	25	34578	88	0.061696103	0.061696103	1	0.0698206	no_overlap
NKG7.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
PRF1.mod	set_size_25	0	25	34578	97	0.06779583	0.06779583	1	0.0698206	no_overlap
THBD.mod	set_size_25	0	25	34578	95	0.066443634	0.066443634	1	0.0698206	no_overlap
TIGIT.mod	set_size_25	0	25	34578	94	0.06576683	0.06576683	1	0.0698206	no_overlap
AFF1.mod	set_size_400	3	400	34203	92	0.022178873	0.022178873	1	0.342734884	"MX2, ZNFX1, FAM8A1"
BAZ1A.mod	set_size_400	1	400	34203	96	0.304812286	0.304812286	1	0.469999619	FAM8A1
BCLAF1.mod	set_size_400	2	400	34203	87	0.080043985	0.080043985	1	0.342734884	"WBP11, HSPA13"
BTAF1.mod	set_size_400	1	400	34203	90	0.279185504	0.279185504	1	0.469999619	PAN2
CBFB.mod	set_size_400	3	400	34203	100	0.028995016	0.028995016	1	0.342734884	"HAUS6, ZMAT3, CMPK1"
CBX1.mod	set_size_400	2	400	34203	93	0.093297214	0.093297214	1	0.342734884	"SNAP23, DYNC1LI1"
CBX3.mod	set_size_400	2	400	34203	96	0.100240892	0.100240892	1	0.342734884	"LIMS1, COMMD8"
CBX5.mod	set_size_400	2	400	34203	95	0.097903655	0.097903655	1	0.342734884	"HEATR1, ZNF202"
CCNT2.mod	set_size_400	0	400	34203	90	0.649287364	0.649287364	1	0.687883448	no_overlap
CHD3.mod	set_size_400	0	400	34203	88	0.641014783	0.641014783	1	0.687883448	no_overlap
COPS2.mod	set_size_400	2	400	34203	97	0.102600397	0.102600397	1	0.342734884	"RBM15B, ENTPD6"
E2F1.mod	set_size_400	0	400	34203	99	0.684222687	0.684222687	1	0.687883448	no_overlap
EED.mod	set_size_400	1	400	34203	98	0.313321202	0.313321202	1	0.469999619	ZNF202
ELF4.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
EOMES.mod	set_size_400	3	400	34203	93	0.022970891	0.022970891	1	0.342734884	"ITPRIPL1, PHAX, MYBL1"
ETF1.mod	set_size_400	1	400	34203	90	0.279185504	0.279185504	1	0.469999619	EAF1
ETS2.mod	set_size_400	0	400	34203	92	0.657369775	0.657369775	1	0.687883448	no_overlap
FLI1.mod	set_size_400	0	400	34203	100	0.687883448	0.687883448	1	0.687883448	no_overlap
FOS.mod	set_size_400	2	400	34203	88	0.082192151	0.082192151	1	0.342734884	"FBRS, FOS"
FOXJ2.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
FOXO3.mod	set_size_400	2	400	34203	97	0.102600397	0.102600397	1	0.342734884	"DYNC1LI1, FBRS"
FOXP3.mod	set_size_400	1	400	34203	89	0.274904986	0.274904986	1	0.469999619	TSPAN18
FUBP1.mod	set_size_400	2	400	34203	92	0.091028623	0.091028623	1	0.342734884	"HAUS6, RABL2B"
FUS.mod	set_size_400	0	400	34203	79	0.601312659	0.601312659	1	0.687883448	no_overlap
GATA3.mod	set_size_400	1	400	34203	91	0.2834642	0.2834642	1	0.469999619	TNRC6C
HAT1.mod	set_size_400	1	400	34203	83	0.249214857	0.249214857	1	0.469999619	KLHL2
HBP1.mod	set_size_400	1	400	34203	98	0.313321202	0.313321202	1	0.469999619	ZNF148
HDAC2.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
HDAC4.mod	set_size_400	0	400	34203	97	0.67677218	0.67677218	1	0.687883448	no_overlap
HIF1A.mod	set_size_400	0	400	34203	87	0.636805788	0.636805788	1	0.687883448	no_overlap
IKZF1.mod	set_size_400	1	400	34203	95	0.300550382	0.300550382	1	0.469999619	TNRC6C
IRF7.mod	set_size_400	2	400	34203	97	0.102600397	0.102600397	1	0.342734884	"MX2, ZNFX1"
IRF8.mod	set_size_400	2	400	34203	98	0.104981856	0.104981856	1	0.342734884	"ZNF532, RHBDD1"
JUNB.mod	set_size_400	3	400	34203	94	0.023779919	0.023779919	1	0.342734884	"H3F3B, DYNC1LI1, FBRS"
KLF1.mod	set_size_400	1	400	34203	95	0.300550382	0.300550382	1	0.469999619	ALAS2
MAF.mod	set_size_400	1	400	34203	95	0.300550382	0.300550382	1	0.469999619	TSPAN18
MEF2A.mod	set_size_400	1	400	34203	83	0.249214857	0.249214857	1	0.469999619	PDGFC
MLL.mod	set_size_400	1	400	34203	95	0.300550382	0.300550382	1	0.469999619	HEATR1
MORF4L2.mod	set_size_400	2	400	34203	92	0.091028623	0.091028623	1	0.342734884	"WBP11, HSPA13"
MTA1.mod	set_size_400	1	400	34203	99	0.31756731	0.31756731	1	0.469999619	TYW1
NAB1.mod	set_size_400	1	400	34203	96	0.304812286	0.304812286	1	0.469999619	DYNC1LI1
NCOA3.mod	set_size_400	0	400	34203	91	0.653352066	0.653352066	1	0.687883448	no_overlap
NFATC3.mod	set_size_400	2	400	34203	93	0.093297214	0.093297214	1	0.342734884	"ITPRIPL1, KLHL11"
NFKB1.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
PATZ1.mod	set_size_400	3	400	34203	94	0.023779919	0.023779919	1	0.342734884	"CA11, TYW1, ZNF202"
PBX2.mod	set_size_400	1	400	34203	98	0.313321202	0.313321202	1	0.469999619	DYNC1LI1
PHF1.mod	set_size_400	2	400	34203	93	0.093297214	0.093297214	1	0.342734884	"PRPF39, ZNF134"
PKNOX1.mod	set_size_400	1	400	34203	80	0.236392025	0.236392025	1	0.469999619	BCORL1
PNN.mod	set_size_400	1	400	34203	85	0.257775722	0.257775722	1	0.469999619	PAN2
RBBP7.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
RBL2.mod	set_size_400	0	400	34203	88	0.641014783	0.641014783	1	0.687883448	no_overlap
RORC.mod	set_size_400	2	400	34203	94	0.095588993	0.095588993	1	0.342734884	"CD27, TSPAN18"
RREB1.mod	set_size_400	1	400	34203	97	0.309069379	0.309069379	1	0.469999619	EAF1
RUNX1.mod	set_size_400	1	400	34203	97	0.309069379	0.309069379	1	0.469999619	PDGFC
RUNX3.mod	set_size_400	2	400	34203	95	0.097903655	0.097903655	1	0.342734884	"ITPRIPL1, MYBL1"
SKIL.mod	set_size_400	1	400	34203	67	0.181514933	0.181514933	1	0.469999619	MIR616
SMAD3.mod	set_size_400	3	400	34203	96	0.025449287	0.025449287	1	0.342734884	"PAN2, AGPAT5, RHBDD1"
SMAD7.mod	set_size_400	1	400	34203	95	0.300550382	0.300550382	1	0.469999619	MYBL1
SMARCC1.mod	set_size_400	0	400	34203	88	0.641014783	0.641014783	1	0.687883448	no_overlap
SMARCD2.mod	set_size_400	2	400	34203	97	0.102600397	0.102600397	1	0.342734884	"TUSC2, CSK"
SP1.mod	set_size_400	0	400	34203	100	0.687883448	0.687883448	1	0.687883448	no_overlap
STAT1.mod	set_size_400	2	400	34203	98	0.104981856	0.104981856	1	0.342734884	"MX2, ZNFX1"
STAT2.mod	set_size_400	1	400	34203	97	0.309069379	0.309069379	1	0.469999619	MX2
STAT3.mod	set_size_400	0	400	34203	98	0.680519097	0.680519097	1	0.687883448	no_overlap
STAT4.mod	set_size_400	2	400	34203	93	0.093297214	0.093297214	1	0.342734884	"ITPRIPL1, MYBL1"
STAT5B.mod	set_size_400	2	400	34203	87	0.080043985	0.080043985	1	0.342734884	"STEAP4, ADM"
STAT6.mod	set_size_400	2	400	34203	96	0.100240892	0.100240892	1	0.342734884	"SNAP23, LSP1"
TAF2.mod	set_size_400	1	400	34203	94	0.296284135	0.296284135	1	0.469999619	ZNF432
TAF9.mod	set_size_400	1	400	34203	100	0.321807268	0.321807268	1	0.470007983	ENTPD6
TBX21.mod	set_size_400	2	400	34203	96	0.100240892	0.100240892	1	0.342734884	"ITPRIPL1, MYBL1"
TCF12.mod	set_size_400	0	400	34203	98	0.680519097	0.680519097	1	0.687883448	no_overlap
TCF7.mod	set_size_400	1	400	34203	91	0.2834642	0.2834642	1	0.469999619	FAM102A
TFAM.mod	set_size_400	2	400	34203	94	0.095588993	0.095588993	1	0.342734884	"SMN1, KRT10"
TOX.mod	set_size_400	2	400	34203	95	0.097903655	0.097903655	1	0.342734884	"ITPRIPL1, MYBL1"
WHSC1L1.mod	set_size_400	0	400	34203	93	0.661341033	0.661341033	1	0.687883448	no_overlap
YY1.mod	set_size_400	3	400	34203	96	0.025449287	0.025449287	1	0.342734884	"KISS1R, TRIM23, PHF20"
ZBTB7B.mod	set_size_400	1	400	34203	99	0.31756731	0.31756731	1	0.469999619	LSP1
CD14.mod	set_size_400	0	400	34203	98	0.680519097	0.680519097	1	0.687883448	no_overlap
CD160.mod	set_size_400	1	400	34203	96	0.304812286	0.304812286	1	0.469999619	MYBL1
CD19.mod	set_size_400	0	400	34203	93	0.661341033	0.661341033	1	0.687883448	no_overlap
CD244.mod	set_size_400	0	400	34203	95	0.669146334	0.669146334	1	0.687883448	no_overlap
CD28.mod	set_size_400	1	400	34203	89	0.274904986	0.274904986	1	0.469999619	FAM102A
CD2.mod	set_size_400	1	400	34203	98	0.313321202	0.313321202	1	0.469999619	CD27
CD33.mod	set_size_400	1	400	34203	97	0.309069379	0.309069379	1	0.469999619	EIF4EBP1
CD3E.mod	set_size_400	1	400	34203	97	0.309069379	0.309069379	1	0.469999619	FAM102A
CD4.mod	set_size_400	1	400	34203	96	0.304812286	0.304812286	1	0.469999619	SEPN1
CD5.mod	set_size_400	2	400	34203	96	0.100240892	0.100240892	1	0.342734884	"FAM102A, TSPAN18"
CD8A.mod	set_size_400	0	400	34203	90	0.649287364	0.649287364	1	0.687883448	no_overlap
CD8B.mod	set_size_400	1	400	34203	92	0.287740546	0.287740546	1	0.469999619	KIF5A
CTLA4.mod	set_size_400	2	400	34203	90	0.086562212	0.086562212	1	0.342734884	"IL6ST, TSPAN18"
CXCR1.mod	set_size_400	1	400	34203	97	0.309069379	0.309069379	1	0.469999619	CMTM2
FASLG.mod	set_size_400	0	400	34203	94	0.665266376	0.665266376	1	0.687883448	no_overlap
GNLY.mod	set_size_400	1	400	34203	95	0.300550382	0.300550382	1	0.469999619	MYBL1
GZMA.mod	set_size_400	2	400	34203	95	0.097903655	0.097903655	1	0.342734884	"ITPRIPL1, MYBL1"
GZMB.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
GZMK.mod	set_size_400	0	400	34203	88	0.641014783	0.641014783	1	0.687883448	no_overlap
GZMM.mod	set_size_400	2	400	34203	94	0.095588993	0.095588993	1	0.342734884	"ITPRIPL1, MYBL1"
IL15RA.mod	set_size_400	1	400	34203	96	0.304812286	0.304812286	1	0.469999619	EIF4EBP1
IL27RA.mod	set_size_400	0	400	34203	98	0.680519097	0.680519097	1	0.687883448	no_overlap
IL2RA.mod	set_size_400	1	400	34203	92	0.287740546	0.287740546	1	0.469999619	TSPAN18
IL2RB.mod	set_size_400	1	400	34203	97	0.309069379	0.309069379	1	0.469999619	MYBL1
ITGB3.mod	set_size_400	0	400	34203	91	0.653352066	0.653352066	1	0.687883448	no_overlap
KIR2DL1.mod	set_size_400	0	400	34203	87	0.636805788	0.636805788	1	0.687883448	no_overlap
KIR2DS4.mod	set_size_400	0	400	34203	86	0.632547568	0.632547568	1	0.687883448	no_overlap
